id,name
10684,尿潴留
10685,颈短
10686,呻吟
10687,流口水
10688,围产期心肌
10689,失声
10690,肛门坠胀
10691,气血不通
10692,热痛
10693,颈椎生理曲度变直
10694,剧烈疼痛
10695,活动受限
10696,大便频繁
10697,风寒湿痹
10698,臂痛
10699,顽固性头痛
10700,迎风流泪
10701,腿脚发麻
10702,肩痛
10703,盆腔积液
10704,肌张力过高
10705,步态不稳
10706,胃气胀
10707,胀感
10708,傻笑
10709,拒食
10710,面部肿胀
10711,大小便失禁
10712,吞咽障碍
10713,性欲减退
10714,水样便
10715,心脾两虚
10716,咽干
10717,皮肤瘙痒
10718,脾胃不和
10719,脓包
10720,腋下淋巴肿大
10721,伤疤
10722,慢性肾衰竭
10723,假性宫缩
10724,排尿困难
10725,扭伤
10726,会阴痛
10727,泌尿系统感染
10728,肝功能受损
10729,餐后血糖高
10730,习惯性便秘
10731,面部浮肿
10732,肠绞痛
10733,甲状腺功能低下
10734,尿蛋白
10735,硬化
10736,钝痛
10737,血压偏低
10738,太阳穴痛
10739,牙疼
10740,皮肤转移
10741,一氧化碳中毒
10742,口眼歪斜
10743,扁桃体发炎
10744,血管硬化
10745,剧痛
10746,脊柱侧弯
10747,脑缺氧
10748,瞳孔放大
10749,语言困难
10750,儿童头痛
10751,糖尿
10752,视物变形
10753,手臂发麻
10754,面部麻木
10755,行走困难
10756,不寐
10757,易饿
10758,视力障碍
10759,尿失禁
10760,面部疼痛
10761,心脏刺痛
10762,太阳穴胀痛
10763,低通气综合征
10764,耳鼓膜穿孔
10765,糖耐量异常
10766,瘀血
10767,四肢瘫痪
10768,高热
10769,晕针
10770,绞痛
10771,书写痉挛
10772,四肢抽搐
10773,幻味
10774,声嘶
10775,寒战
10776,烫伤
10777,少尿
10778,心率增快
10779,失语
10780,喷嚏
10781,呵欠
10782,颈椎间盘突出
10783,颅内出血
10784,动脉导管未闭
10785,数脉
10786,胎儿窘迫
10787,血管堵塞
10788,颈椎痛
10789,肺部小结节
10790,结节性硬化
10791,小腿抽筋
10792,肾衰竭
10793,房性期前收缩
10794,脚冻伤
10795,血崩
10796,腋下出汗
10797,皮下囊肿
10798,肝郁化火
10799,脚臭
10800,肝阴虚
10801,大便溏
10802,带状疱疹后遗神经痛
10803,阴虚体质
10804,气滞
10805,毛细血管扩张
10806,吞咽困难
10807,腹满
10808,寒颤
10809,眼皮跳
10810,舌苔黄
10811,胃肠道症状
10812,双手震颤
10813,颈动脉斑块
10814,体重增加
10815,右下腹痛
10816,血流不畅
10817,顽固性高血压
10818,脸上长斑
10819,皮肤发黄
10820,脱皮
10821,牙龈萎缩
10822,脚脱皮
10823,肠道功能紊乱
10824,白带增多
10825,血肿
10826,嗅觉丧失
10827,痘印
10828,鼻痒
10829,妊娠纹
10830,胃气上逆
10831,神经疼痛
10832,手脚疼痛
10833,眼睛痒
10834,真菌感染
10835,淋巴滤泡增生
10836,血糖升高
10837,生化妊娠
10838,目光呆滞
10839,发狂
10840,持续发烧
10841,头部紧束感
10842,咳血
10843,黑痰
10844,下肢麻木
10845,胃糜烂
10846,腹部胀痛
10847,无尿
10848,扁平苔藓
10849,儿童偏头痛
10850,排便障碍
10851,口唇疱疹
10852,胸前区疼痛
10853,溢乳
10854,枕部疼痛
10855,鼻孔干疼
10856,听觉过敏
10857,食量增加
10858,低血钾
10859,皮肤老化
10860,记忆受损
10861,脑白质脱髓鞘
10862,蜕皮
10863,头部撞伤
10864,气血虚弱
10865,进食困难
10866,癫痫发作
10867,眼袋
10868,早饱
10869,男性化
10870,刺痒
10871,血缺氧
10872,伤痕
10873,伤口感染
10874,咽喉不利
10875,抽搐现象
10876,肺部疼痛
10877,喉咙痒
10878,足心发热
10879,上肢无力
10880,低蛋白血症
10881,倒睫
10882,精子活力低
10883,髌骨脱位
10884,面色苍白
10885,杂音
10886,睡眠节律紊乱
10887,上吐下泻
10888,关节扭伤
10889,里急后重
10890,经前综合症
10891,频繁遗精
10892,惊跳
10893,蚁走感
10894,牙龈肿痛
10895,促甲状腺激素偏高
10896,睾丸胀痛
10897,胸腔疼痛
10898,肌肉无力
10899,头摇
10900,新生儿抽搐
10901,脾肿大
10902,血管畸形
10903,口咸
10904,短气
10905,便失禁
10906,肢体障碍
10907,咽部有异物感
10908,肝衰竭
10909,小腿酸痛
10910,宫颈癌前病变
10911,半身麻木
10912,血痂
10913,颈背疼痛
10914,肩背痛
10915,心电图异常
10916,多尿
10917,骨裂
10918,口吐白沫
10919,静脉血栓
10920,腮腺肿大
10921,腹水
10922,上腹不适
10923,慢性头痛
10924,骨转移
10925,躯体形式疼痛障碍
10926,呼吸异常
10927,共济失调
10928,背热
10929,尿等待
10930,脑白质变性
10931,经常说梦话
10932,鳞状上皮
10933,左胸痛
10934,脊柱骨折
10935,潮汗
10936,关节酸痛
10937,多饮
10938,维生素D缺乏
10939,谷丙转氨酶偏高
10940,痴笑
10941,三联律
10942,肌肉痉挛
10943,落枕
10944,血脂异常
10945,肝肾不足
10946,宫腔粘连
10947,胃火
10948,肺积水
10949,眼压升高
10950,高眼压
10951,尿糖
10952,喘息
10953,短暂昏迷
10954,下腹痛
10955,肢体麻木
10956,忘性大
10957,易疲乏
10958,脑缺血灶
10959,乳房胀痛
10960,重听
10961,尿无力
10962,过敏体质
10963,高眼压症
10964,吐黄水
10965,尿血
10966,月经量多
10967,胸背痛
10968,窦性心动过缓
10969,脾大
10970,钙化灶
10971,脐带绕颈
10972,抽风
10973,头皮痒
10974,大便次数多
10975,膝关节积液
10976,脊髓压迫
10977,酒精过敏
10978,胃纳差
10979,阴部灼热
10980,转氨酶增高
10981,淋巴结节
10982,尿蛋白阳性
10983,动眼神经麻痹
10984,短期失眠
10985,大便失禁
10986,冻疮
10987,胃肠动力差
10988,眼睛出现血丝
10989,肘关节疼痛
